Kód_obce:(poradie_na_hlasovacom_lístku;meno;priezvisko;titul;vek;povolanie;strany;počet_hlasov)
500011:(Erik;Blaško;;49;šofér;116;603);(Marek;Hattas;;35;primátor;148;8175);(Igor;Kršiak;JUDr.;46;právnik;106,135,104,102;7220);(Pavol;Obertáš;;47;správca budov;001;4640);(Dalimír;Solčanský;JUDr., PhD.;54;advokát;125;597);(Štefan;Štefek;Ing.;55;investičný riaditeľ;001;5299)
500020:(Pavel;Božik;Ing.;57;konateľ s.r.o.;001;413);(Bohumil;Kišac;;40;SZČO;106;68);(Igor;Miškolci;;61;environmentálny špecialista;001;351)
500046:(Katarína;Mego Töröková;;44;starostka;136;384)
500062:(Mário;Balázs;Ing.;47;podnikateľ;135;95);(Diana;Halásová;;40;predavačka;001;49);(Stanislav;Tokár;;44;konateľ, spoločník v spoločnosti;001;341);(Mário;Žáčik;PhDr.;50;starosta obce;118;392)
500071:(Lukáš;Hargaš;;32;vodič autobusu;001;62);(Henrieta;Jančárová;Bc.;42;príslušníčka policajného zboru;001;195);(Július;Kurča;Ing.;65;starosta;141;364);(Zuzana;Lukáčová;JUDr., Ing.;42;právnička;106,136;306)
500101:(Mária;Berecová;Mgr.;45;učiteľka;001;118);(Milan;Greguš;;59;starosta obce;132,136,106;412);(Ľudmila;Kluková;;48;štátna zamestnankyňa;001;84)
500127:(Branislav;Rusnáčik;;58;konateľ firmy;001;35);(Vladislav;Uličný;;38;starosta obce;001;245)
500135:(Zdenko;Laca;;46;údržbár;001;360);(Martina;Zaťková;;32;rodičovská dovolenka;106;152)
500151:(Michal;Čaladik;Ing.;39;Packaging Technologist;001;151);(Alena;Górová;Ing.;48;ekonómka;001;224);(Lucia;Levická;Ing.;44;manažérka;001;65);(Anna;Števová;Ing.;56;vedúca kancelárie generálneho riaditeľa a predsedu predstavenstva;001;176);(Milan;Švec;Ing., PhD.;63;starosta;136;116);(Ján;Varga;;52;podnikateľ;132;8)
500160:(Tibor;Csuka;Mgr.;31;špecialista v oblasti počítačových sietí;001;90);(Július;Czapala;Mgr.;58;starosta;001;192);(Miroslava;Hubačová;;41;odborná referentka;001;50)
500194:(Albert;Nagy;Mgr.;37;vedúci investičného oddelenia;001;271);(Marián;Paulisz;Ing.;37;starosta;145;367)
500232:(Radoslav;Belovič;Ing.;36;referent správy budov;106;184);(Ľuboš;Kolárik;Mgr.;57;starosta obce;104;595);(Tamara;Krenželáková;Mgr.;36;projektová manažérka;124;107)
500241:(Jaroslav;Bennár;;59;starosta;001;435);(Jozef;Matušica;;60;vodič;132;203)
500283:(Peter;Štepianský;Mgr.;44;starosta;132;392);(Miloš;Šútor;;53;elektrotechnik;001;303)
500305:(Miroslav;Černay;Mgr.;35;koordinátor regionálneho centra sociálnej ekonomiky;106,136;190);(Silvia;Kukučková;Ing.;43;starostka;001;273)
500313:(Vladimír;Fabo;;60;starosta;001;241);(Ján;Harinek;Ing.;66;priemyselný inžinier;116;3);(Michal;Hertel;;38;obsluha čerpacej stanice;106;49)
500321:(Alena;Záhoreczová;;56;starostka obce;136;153)
500348:(Silvester;Babača;;41;vodič;104,111,128;116);(Pavol;Gelo;;39;starosta obce;106,132,136;237);(Jaroslav;Šutriepka;;38;súkromný podnikateľ;135;38)
500356:(Stanislav;Sťahel;;56;starosta obce;001;481)
500364:(Dušan;Kazimír;;61;starosta ;136;117);(Andrej;Pagáč;Mgr.;47;podnikateľ, aktivista;106,135;41);(Michal;Rosol;Mgr.;34;projektový manažér;140;20);(Roman;Vojtela;Ing.;38;obchodný zástupca;001;335)
500372:(Július;Molnár;;54;starosta obce;001;497);(Henrich;Richter;Mgr.;46;policajt;001;442)
500381:(Ladislav;Hroššo;;59;starosta obce;141;273);(Jaroslav;Jakubička;Ing.;45;príslušník policajného zboru;001;199)
500399:(Júlia;Rybanská;;49;predavačka;141;28);(Margita;Tabačeková;;68;starostka obce;136,106,132;100)
500402:(Ján;Balázs;;56;starosta obce;106,135,136;513)
500411:(Róbert;Balkó;Ing.;50;starosta obce;001;460)
500429:(Michal;Pintér;Ing.;31;zastupujúci starosta;136,106;160)
500437:(Martina;Kluková;;47;pracovníčka v gastro sektore;135;9);(Alžbeta;Lacziková;Mgr.;42;starostka obce;136,106;381);(Jozef;Molnár;Ing., PhD.;57;štátny zamestnanec;103;50)
500453:(Juraj;Belák;;49;šofér;116;22);(Radoslav;Kriváček;;46;starosta obce;001;728);(Jana;Latečková;Ing.;59;podpredsedníčka bytového družstva;136,106;202);(Jozef;Mesároš;Ing.;35;poradca klienta v banke;001;19);(Ľuboš;Rusnák;;51;konateľ s.r.o.;125;82)
500461:(František;Richter;Mgr.;46;starosta obce;136,132;329)
500470:(Ján;Huňady;;53;vodič;001;23);(Ivan;Michna;RNDr.;57;starosta obce;001;225);(Patrik;Trubíni;;50;nezamestnaný;001;289)
500488:(Igor;Cok;Ing.;59;starosta;001;197);(Jozefína;Pokrývková;Ing., PhD.;40;vedecko-výskumná zamestnankyňa;001;240);(Soňa;Szalaiová;Ing.;58;učiteľka strednej školy;001;107)
500500:(Bohumil;Bielik;;63;starosta obce;001;387)
500518:(Csaba;Farkas;Mgr.;62;starosta obce;136;90);(Daniel;Farkaš;;57;vodič;001;81)
500534:(Veronika;Kubíková;;37;starostka obce;106,136,132;99)
500542:(Milan;Vrábel;Mgr.;43;starosta;106;196)
500551:(Slavomír;Fabian;;53;starosta obce;001;282);(Jozef;Hloška;;47;odborný referent;132,136;35)
500569:(Igor;Fehérváry;;47;technik  prevádzky;001;97);(Ján;Ferus;Mgr.;53;starosta;001;196);(Michal;Fodor;Ing.;43;výsluhový dôchodca;001;27)
500577:(Martin;Palka;Mgr.;43;starosta obce;001;786)
500585:(Jana;Kériová;Bc.;33;špecialistka refundácie DPH;001;103);(Ján;Keseg;;55;údržbár;001;16);(Jozef;Keseg;;44;starosta obce;136,106;186);(Ján;Sekereš;;52;údržbár;001;66)
500593:(Zuzanna;Kajabová;;43;nezamestnaná;001;155);(Milan;Kováč;;54;starosta;132,106,136;192)
500607:(Kristína;Bónová;;52;starostka obce;136;224)
500631:(Mária;Korčoková;Mgr.;52;starostka;001;440)
500640:(Marta;Kneppová;Ing.;59;zamestnankyňa pošty;136,106;220);(Patrik;Matušík;;44;SZČO;125;350)
500658:(Jozef;Filipčík;Ing.;48;procesný analytik a konzultant;001;233);(Milan;Garaj;Ing., PhD.;43;starosta;132;457);(Radoslav;Mikuš;;37;zámočník;001;30);(Peter;Šlosiar;;49;živnostník;001;67)
500666:(Milan;Korenči;Ing.;50;starosta obce;141;211);(Dana;Kraváriková;Ing.;54;konateľka;116;12)
500674:(Magdaléna;Bogyová;Mgr.;52;starostka obce;106,136;211);(Lucia;Kuťková;Mgr.;39;nezamestnaná;001;382)
500682:(Ladislav;Hajdu;Bc.;59;správca budov;001;338);(Laura;Prešinská;Bc.;35;starostka obce;001;325)
500691:(Ľubica;Poluchová;Ing.;51;starostka obce;001;286);(Juraj;Sitár;Ing.;54;živnostník;116;27)
500704:(Peter;Korec;;62;elektrotechnik;001;130);(Mário;Machovec;Mgr.;49;starosta obce;106;472);(Pavol;Skokan;Ing.;41;manažér odmeňovania;111;324)
500712:(Jozef;Jankovič;Mgr.;50;starosta obce;136;271)
500721:(Tomáš;Kolembus;Mgr.;39;starosta obce;106;247)
500739:(Martin;Boháč;;37;projektový manažér;001;249);(Marek;Mesároš;Ing.;47;ekonóm;111;571);(Roman;Urbánik;PaedDr.;58;starosta obce;136,106,132;954)
500747:(Peter;Bača;Ing.;36;vedúci nástrojárne;001;277);(Jozef;Magát;Ing.;53;starosta;106,136,135;526);(Pavol;Studený;;38;referent;001;35)
500755:(Ján;Határ;Ing.;51;starosta;106;258);(Tomáš;Turček;Mgr.;37;SZČO;001;190)
500780:(Marek;Peňaško;PaedDr.;30;starosta obce;001;243)
500798:(Karol;Odráška;;35;dobrovoľne nezamestnaný;001;101);(Gabriela;Šplehová;;58;starostka obce;106,136;73)
500810:(Stanislav;Babocký;Ing.;36;technik kvality;001;416);(Martin;Fintor;;40;podnikateľ;125;2);(Marián;Horvát;Ing.;48;výsluhový dôchodca;001;86);(Ernest;Solčiansky;;55;obchodný zástupca;001;25);(Štefan;Valkovič;Ing.;42;starosta obce;106;370)
500828:(Juraj;Mesko;;56;starosta obce;136;795);(Karel;Poštulka;;51;živnostník;001;361)
500836:(Štefan;Eliaš;Ing.;41;vedúci pracovník;106;301);(Ľubomír;Gahír;Ing.;62;starosta;136,132;220);(Janette;Krajčiová;Mgr.;51;samostatne zárobkovo činná osoba;104;20)
500844:(Vladislav;Borík;Ing., PhD.;52;ekonóm;106,136,132;277);(Vladimír;Tulipán;;67;starosta;001;96)
500887:(Milan;Bíro;;59;starosta obce;136,106;1019);(Ján;Murín;Ing.;61;konateľ spoločnosti;111;838)
500895:(Roman;Kiác;;43;živnostník;001;480);(František;Mészáros;Ing.;60;starosta;001;418)
500909:(Štefan;Mladý;;61;starosta obce;136;133);(Helena;Šabíková;;61;samostatná odborná referentka-špecialistka;001;118)
500917:(Ján;Hlinka;;41;obchodný zástupca;116;136);(Vladimír;Skalnický;;35;finančný poradca;140;39);(Peter;Straňák;;47;starosta obce;001;773)
500925:(Tomáš;Kozolka;Ing.;36;projektový manažér;001;391)
500933:(Mário;Jamrich;Bc.;29;konateľ;142;196);(Viktor;Németh;Mgr.;29;zamestnanec verejnej správy;148;1720);(Ernest;Taldík;;41;nezamestnaný;001;23);(Tibor;Tóth;Ing.;65;primátor mesta;001;1459)
500941:(Marián;Buday;Ing.;57;dôchodca;120;135);(Jozef;Holúbek;Ing.;55;starosta obce;001;720)
500950:(Ivan;Habiňák;Ing.;53;samostatný referent;132;347);(Adam;Žákovič;Ing.;32;starosta;001;669)
500968:(Marta;Balážová;MVDr.;57;veterinárna lekárka;111,146,103,139,152,120,118;714);(Roman;Geiszler;Ing.;54;SZČO;001;255);(Marian;Grznár;Bc.;44;ústredný dispečer;135;554);(Dušan;Husár;PaedDr.;64;primátor;136,106,132;1961)
500976:(Martin;Zeman;Ing.;38;starosta obce;136,106;109)
500984:(Jozef;Broniš;Ing.;53;starosta obce;106;106);(Zuzana;Dubajová;Ing.;49;výsluhová dôchodkyňa;001;174)
500992:(Imrich;Nagy;Mgr.;43;obchodný zástupca;001;555);(Jozef;Zsebi;Ing.;62;starosta;001;166)
501018:(Jakub;Džatko;Ing.;27;projektový inžinier;001;91);(Stanislav;Strieška;MVDr.;53;starosta;106;152);(Peter;Valkovič;;42;samostatne hospodáriaci roľník;127;1)
501026:(Ildikó;Bauer;Mgr.;34;kultúrna manažérka;145;1031);(Peter;Bodoki;;49;obchodný manažér;106;484);(Róbert;Dobi;Ing.;58;vedúci pracovník samosprávy;001;55);(Tímea;Etheykatz;;49;novinárka;001;836);(Béla;Keszegh;Mgr.;46;primátor mesta;001;7121)
501034:(František;Bachorec;Ing.;37;učiteľ;145;396);(Kristián;Jurčík;Bc.;43;vedúci dopravy;001;146);(Miroslav;Márton;;32;profesionálny vodič;001;18)
501042:(Zuzana;Fitosová;;61;starostka;145;88)
501069:(Štefan;Szukola;;44;administratívny pracovník;001;67);(Peter;Tóth;;51;starosta;145;227)
501077:(Ján;Karkó;Ing.;62;starosta ;001;412)
501085:(Roman;Berecz;;37;konateľ;001;66);(Patrik;Lehocký;;31;podnikateľ;001;38);(Zoltán;Molnár;;53;starosta;145;500)
501093:(Károly;Bödők;Mgr.;49;manažér;001;292);(Andrea;Németh;Mgr.;39;samostatná odborná referentka;001;392)
501107:(Marián;Báňás;;48;živnostník;001;39);(Gabriela;Gönczölová;JUDr., Ing.;50;starostka obce;001;172)
501115:(Tibor;Hamran;;59;podnikateľ;001;797);(Jozef;Jobbágy;Ing.;70;starosta obce, poslanec samosprávneho kraja;001;631)
501123:(Štefan;Caletka;;62;dôchodca;106;344);(Miloš;Vicena;Ing.;55;bez pracovného pomeru;001;448)
501140:(Ildikó;Basternák;Mgr.;60;farmaceutka;145;655);(Ildikó;Kečkéš;;56;konateľka firmy;001;67);(Ctibor;Melich;;41;štátny zamestnanec;128;276);(Štefan;Pupák;Mgr.;36;obchodný manažér;001;662);(Peter;Závodský;Mgr.;53;primátor mesta;001;771)
501158:(František;Magyari;Ing.;51;starosta;145;431)
501166:(Ján;Justyák;JUDr.;52;výsluhový dôchodca;145;204);(Jozef;Kováč;Mgr.;55;bezpečnostný analytik;001;85);(Miroslav;Pastorek;;53;obecný policajt;001;52);(Marek;Petrík;;46;technik;001;201);(František;Tyukos;Ing.;73;starosta;001;386)
501174:(Jozef;Alföldy;;48;geodet;001;289);(István;Domin;Ing.;44;starosta;145;491);(Štefan;Vass;Ing.;62;konateľ;128;22)
501182:(Marián;Ambroš;Ing.;40;konzultant;001;28);(Milan;Lehocký;Ing.;55;živnostník;001;78);(Dezider;Pataki;;61;starosta;145;750)
501191:(Rozália;Szalay;Ing.;63;stavebná inžinierka;145;114)
501204:(Béla;Halász;Ing.;45;podnikateľ;001;1548);(Árpád;Horváth;;59;primátor;145;1437);(Ernő;Kárpáty;Ing.;34;projektový manažér, poslanec mestského zastupiteľstva;001;781)
501212:(Gabriel;Duka;Ing.;58;starosta;001;189);(František;Horváth;;37;lodník;001;31);(Tibor;Tóth;;63;elektrotechnik;145;93)
501221:(Dáša;Kovácsová;;40;starostka;001;63)
501239:(Ervin;Varga;;58;starosta;145;561)
501247:(Zuzana;Csongrádová Marxová;;32;predajkyňa;001;16);(Tibor;Jóba;Ing.;36;SZČO;001;65);(Gabriel;Keszeg;;53;súkromný podnikateľ;145;95);(István;Keszeg;Ing.;63;starosta obce;001;209)
501255:(Pál;Banai Tóth;Ing., PhD.;47;prednosta;145;339);(František;Szalay;;51;živnostník;001;42);(Eszter;Tóth;Ing.;58;projektová manažérka;001;297)
501263:(Štefan;Édes;;57;starosta obce;001;279)
501271:(Ľubomír;Maťko;Ing.;60;zamestnanec vo verejnej správe;001;47);(Katarína;Petrášová;;40;asistentka;106;10)
501280:(Zoltán;Molnár;;61;primátor;145;1616);(Zoltán;Oslanec;Ing.;39;projektový manažér;001;293)
501301:(Monika;Csernyánszka;;53;mzdová a personálna referentka;145;369);(Ján;Csicsó;Ing.;50;výsluhový dôchodca;001;31);(Iveta;Feketeová;Ing.;60;starostka;001;281)
501310:(Zoltán;Hornyák;;64;dôchodca;001;51);(Csaba;Pém;;39;živnostník;001;62);(Rozália;Tóthová;Mgr.;49;starostka;145;171)
501328:(Rudolf;Héger;Mgr.;57;poradca starostu;001;788);(Jozef;Koša;;76;dôchodca;001;42);(Zoltán;Nagy;;52;súkromný podnikateľ;001;8);(Zsolt;Vantara;;49;traktorista;001;16);(Norbert;Zsitva;;55;starosta;145;511)
501336:(Ľubomír;Púchovský;Mgr.;53;starosta obce;001;224);(Markéta;Vojtová;Ing.;40;marketingová koordinátorka;001;216)
501344:(František;Mayer;Ing.;39;starosta obce;001;339)
501352:(Ján;Cabadaj;Ing.;52;kontrolór;001;131);(Miroslav;Gažo;;49;vrchová manipulácia-sekač podšívok;001;20);(Ján;Šušoliak;Mgr.;37;manažér zákazníckeho servisu;111;161)
501361:(Imrich;Bugár;;54;starosta obce;001;216);(Tomáš;Vendégh;;53;podnikateľ;114;116)
501379:(Karol;Farkas;;47;starosta;145;106)
501387:(Lajos;Csóka;Ing.;58;starosta;145;376)
501395:(Attila;Bálint;Ing.;43;štátny zamestnanec;001;399);(Roland;Labancz;Mgr.;47;starosta obce;145;950)
501409:(Peter;Ilčík;;46;starosta;001;166)
501417:(Mária;Rabinová;;49;podnikateľka;001;56);(Zoltán;Szalay;;61;agronóm;001;76);(Ivan;Válek;;44;starosta obce;001;794)
501425:(Anikó;Kuruczová;Mgr.;52;správkyňa;001;395);(Eva;Varjúová;Ing.;55;stavebná inžinierka;145;568)
501433:(Zoltán;Hájos;JUDr.;55;primátor;145;3018);(Roland;Hakszer;;50;poslanec mestského zastupiteľstva, viceprezident národného športového zväzu;001;228);(Zoltán;Horváth;MUDr.;59;lekár;001;1269);(Tibor;Iró;Ing.;56;riaditeľ úradu práce, sociálnych vecí a rodiny;135;89);(Tomáš;Stredl;Bc.;42;ochranár prírody;001;539);(Erika;Szelle;Ing.;53;stavebná inžinierka;001;1399)
501441:(Ildikó;Duduczová;;55;príslušníčka finančnej správy;001;171);(Helena;Vonyiková;Mgr.;66;starostka;145;168)
501450:(Juraj;Bertalan;Ing.;44;starosta;145;415);(Juraj;Csomor;;57;podnikateľ-elektrotechnik;001;284)
501468:(Gábor;Németh;;32;skladník;001;15);(Kristián;Tovaryš;JUDr.;40;štátny zamestnanec;001;227);(Zsolt;Wunderlich;;50;štátny zamestnanec;001;175)
501484:(Alfréd;Kuczman;Mgr.;58;starosta obce;001;120)
501492:(Soňa;Csibová;;54;matrikárka;106;265);(Terézia;Földváry;Mgr.;54;starostka;145;269)
501506:(Ferenc;Bögi;Mgr.;51;informatik, obchodný zástupca;145;103);(Monika;Kosár;Bc.;33;ekonómka;001;22);(Hajnalka;Kossárová;;46;cukrárka;001;10);(Roland;Végh;Bc.;49;mechanizátor;001;87)
501514:(Lívia;Bugárová;;53;starostka obce;145;209)
501522:(Alexander;Egrecký;PhDr.;48;náčelník mestskej polície;001;4);(Gergő;Holényi;;37;primátor;001;614);(Zalán;Kórósi;Mgr.;54;operatívny manažér;001;694);(Samuel;Lojkovič;JUDr.;68;právnik;001;840);(Marian;Soóky;PaedDr.;43;riaditeľ;001;1212);(Juraj;Vajai;Ing.;47;konateľ spoločnosti;143;50)
501531:(Erzsébet;Janík;;60;starostka;001;351)
501549:(Jozef;Boráros;;58;starosta;001;171);(Anikó;Juhosová;;56;matrikárka;001;126);(Kristián;Kiss;;38;manažér;136;10)
501557:(Oskár;Bereczk;Ing.;66;starosta;106,136,145;334);(Peter;Cseh;;39;poradca;001;129)
501573:(Nikolas;Dömény;Ing.,;43;podnikateľ;001;247);(Iván;Fenes;PhDr.;55;primátor mesta;145;1852);(Zoltán;Jakus;;37;podnikateľ;001;479)
501581:(Ľudovít;Iván;Ing.;56;starosta;001;727);(Zoltán;Zirig;Ing.;56;podnikateľ;145;306)
