Kód obce;0
504203;16786.0
504211;178.0
504220;1362.0
504238;3260.0
504254;839.0
504262;4182.0
504271;1925.0
504289;364.0
504297;934.0
504319;998.0
504327;473.0
504335;1049.0
504343;510.0
504351;4135.0
504360;817.0
504378;9422.0
504386;574.0
504394;316.0
504408;297.0
504416;1864.0
504424;419.0
504432;509.0
504459;2064.0
504467;352.0
504475;589.0
504483;123.0
504491;621.0
504513;3326.0
504521;906.0
504530;416.0
504548;261.0
504556;1204.0
504564;592.0
504572;1786.0
504581;9485.0
504599;320.0
504602;473.0
504611;895.0
504629;608.0
504637;618.0
504645;518.0
504653;527.0
504661;331.0
504670;758.0
504688;592.0
504696;293.0
504700;641.0
504718;431.0
504726;810.0
504734;454.0
504742;1510.0
504769;2913.0
504777;362.0
504793;668.0
504815;12842.0
504823;748.0
504831;503.0
504840;1213.0
504858;1377.0
504866;653.0
504874;1408.0
504882;909.0
504891;4088.0
504904;1287.0
504912;242.0
504939;1027.0
504947;3104.0
504963;685.0
504971;1229.0
504980;2390.0
504998;21690.0
505021;280.0
505048;1497.0
505056;146.0
505064;193.0
505072;333.0
505102;354.0
505129;451.0
505137;453.0
505153;241.0
505170;496.0
505196;523.0
505200;369.0
505226;273.0
505234;1040.0
505242;639.0
505251;297.0
505277;36.0
505285;700.0
505307;647.0
505315;18346.0
505323;407.0
505331;434.0
505340;243.0
505358;767.0
505374;1740.0
505382;277.0
505404;1264.0
505412;517.0
505421;1631.0
505439;432.0
505447;447.0
505455;1271.0
505463;1109.0
505471;385.0
505480;172.0
505498;2150.0
505510;458.0
505536;430.0
505544;137.0
505552;430.0
505561;629.0
505579;429.0
505595;36.0
505617;397.0
505625;1286.0
505633;35.0
505641;1180.0
505676;626.0
505684;467.0
505692;414.0
505706;484.0
505714;1750.0
505722;1707.0
505731;750.0
505749;445.0
505757;281.0
505765;96.0
505773;509.0
505790;578.0
505803;1429.0
505811;387.0
505820;46806.0
505838;705.0
505846;1210.0
505854;626.0
505871;1131.0
505889;494.0
505897;1718.0
505901;2972.0
505919;1286.0
505935;665.0
505943;2507.0
505951;812.0
505960;1860.0
505978;831.0
505994;642.0
506001;1172.0
506010;2747.0
506028;350.0
506036;2275.0
506044;361.0
506052;590.0
506061;535.0
506079;419.0
506087;1433.0
506095;818.0
506109;869.0
506125;1323.0
506133;574.0
506141;497.0
506150;1236.0
506168;300.0
506184;1215.0
506206;593.0
506231;1032.0
506249;400.0
506257;172.0
506265;2181.0
506273;672.0
506281;5245.0
506290;667.0
506303;881.0
506311;170.0
506338;16626.0
506346;386.0
506354;1584.0
506371;352.0
506401;959.0
506419;204.0
506427;1554.0
506435;557.0
506443;1061.0
506478;840.0
506508;1980.0
506516;161.0
506524;7566.0
506532;1342.0
506541;344.0
506559;3539.0
506567;2911.0
506583;822.0
506591;1052.0
506605;657.0
506613;3493.0
506630;608.0
506648;620.0
506656;575.0
506672;143.0
506745;53370.0
506788;545.0
506796;1179.0
506800;1176.0
506818;1957.0
506826;376.0
506834;910.0
506842;2128.0
506851;1989.0
506869;553.0
506877;3702.0
506885;1386.0
506893;1525.0
506915;698.0
506923;2065.0
506931;604.0
506940;1115.0
506958;314.0
506966;511.0
506982;832.0
506991;2150.0
507008;875.0
507024;1667.0
507032;17435.0
507041;414.0
507059;315.0
507067;1609.0
507075;745.0
507121;2177.0
507130;419.0
507156;1884.0
507164;959.0
507172;918.0
507199;428.0
507202;616.0
507211;689.0
507229;1186.0
507253;3350.0
507288;1865.0
507296;1769.0
507300;528.0
507318;1246.0
507326;352.0
507342;2021.0
507351;352.0
507369;466.0
507385;1018.0
507393;187.0
507407;216.0
507415;817.0
507431;457.0
507440;23966.0
507466;652.0
507482;508.0
507491;836.0
507512;1335.0
507521;715.0
507539;564.0
507555;2720.0
507563;1141.0
507571;1806.0
507601;2522.0
507636;1898.0
507661;1279.0
507679;1118.0
507687;1171.0
507709;2349.0
507725;1003.0
507741;1293.0
507750;4886.0
507768;2045.0
507776;2238.0
507792;543.0
507806;1526.0
507814;6739.0
507822;1416.0
507831;684.0
507849;2017.0
507857;1961.0
507865;977.0
507873;897.0
507881;954.0
507890;2600.0
507903;2013.0
507911;5031.0
507938;5561.0
507946;804.0
507954;1098.0
507962;1391.0
507989;4757.0
507997;1201.0
508012;1372.0
508021;1468.0
508039;1607.0
508047;1778.0
508055;2580.0
508063;15569.0
508071;2920.0
508080;1775.0
508098;2916.0
508101;7815.0
508110;2947.0
508136;2435.0
508161;732.0
508179;20214.0
508187;280.0
508195;2007.0
508209;3813.0
508217;15987.0
508225;3890.0
508233;9711.0
508241;570.0
508250;4290.0
508268;321.0
508276;2206.0
508284;944.0
508292;2354.0
508306;2110.0
508314;1183.0
508322;1155.0
508331;367.0
508349;1812.0
508365;1483.0
508381;2807.0
508438;64727.0
508446;794.0
508454;1683.0
508462;982.0
508471;190.0
508489;581.0
508497;16577.0
508519;384.0
508527;4110.0
508535;599.0
508543;365.0
508551;215.0
508560;220.0
508578;146.0
508586;327.0
508594;729.0
508608;2128.0
508616;431.0
508624;511.0
508632;553.0
508641;347.0
508659;1191.0
508667;951.0
508675;1844.0
508691;34.0
508705;962.0
508713;391.0
508721;587.0
508730;201.0
508748;1007.0
508756;578.0
508764;1179.0
508772;1100.0
508781;313.0
508799;209.0
508802;95.0
508811;460.0
508829;1479.0
508837;153.0
508845;310.0
508853;3105.0
508861;787.0
508870;1868.0
508888;1345.0
508896;95.0
508900;2341.0
508918;1278.0
508926;123.0
508934;1117.0
508942;843.0
508951;235.0
508969;690.0
508977;305.0
508985;1833.0
508993;163.0
509001;2768.0
509019;459.0
509027;660.0
509035;197.0
509043;1032.0
509051;1042.0
509060;572.0
509086;2929.0
509094;276.0
509124;1748.0
509132;19606.0
509159;3645.0
509167;507.0
509175;437.0
509183;931.0
509205;1403.0
509213;1954.0
509221;431.0
509230;1688.0
509248;5625.0
509256;12359.0
509264;1964.0
509272;789.0
509281;374.0
509299;1477.0
509302;2591.0
509311;2233.0
509329;1610.0
509337;1637.0
509345;4696.0
509361;1118.0
509370;958.0
509396;682.0
509400;4637.0
509426;1477.0
509434;325.0
509442;806.0
509451;4264.0
509469;867.0
509477;2270.0
509485;2303.0
509493;2826.0
509507;6076.0
509515;2147.0
509523;1439.0
509531;1849.0
509540;15159.0
509558;1136.0
509566;647.0
509582;1451.0
509591;1269.0
509604;1109.0
509639;1198.0
509655;1113.0
509663;809.0
509671;453.0
509680;2585.0
509698;1296.0
509701;1149.0
509710;356.0
509728;1838.0
509744;359.0
509761;661.0
509779;773.0
509787;237.0
509795;2277.0
509809;1901.0
509817;712.0
509825;672.0
509833;440.0
509850;2274.0
509868;6318.0
509876;3310.0
509884;2753.0
509892;1512.0
509906;2661.0
509914;2993.0
509922;895.0
509931;2366.0
509949;579.0
509957;1120.0
509965;131.0
509973;741.0
509981;1059.0
509990;146.0
510009;398.0
510017;695.0
510025;3775.0
510033;1598.0
510041;441.0
510050;1613.0
510076;1094.0
510084;545.0
510092;598.0
510106;5951.0
510114;7405.0
510149;652.0
510157;1239.0
510165;1114.0
510173;1048.0
510181;639.0
510190;689.0
510203;4196.0
510211;2131.0
510238;1553.0
510246;1822.0
510254;1361.0
510262;25839.0
510271;440.0
510301;505.0
510319;154.0
510327;1661.0
510335;116.0
510351;91.0
510386;272.0
510408;1075.0
510416;254.0
510424;379.0
510441;892.0
510459;135.0
510467;1245.0
510505;327.0
510513;277.0
510521;399.0
510530;385.0
510548;1269.0
510564;488.0
510572;465.0
510581;329.0
510599;2500.0
510602;85.0
510611;815.0
510629;2334.0
510637;1352.0
510653;515.0
510661;1022.0
510670;863.0
510688;69.0
510696;305.0
510700;258.0
510718;1331.0
510726;6219.0
510734;881.0
510742;254.0
510751;534.0
510777;500.0
510785;1730.0
510793;1010.0
510807;913.0
510815;1424.0
510823;844.0
510831;195.0
510840;111.0
510858;197.0
510866;380.0
510874;142.0
510904;1077.0
510912;323.0
510921;233.0
510947;900.0
510955;81.0
510963;1051.0
510971;175.0
510998;22963.0
511005;3107.0
511013;592.0
511030;974.0
511048;735.0
511056;689.0
511064;681.0
511072;193.0
511099;420.0
511102;644.0
511111;558.0
511129;1902.0
511137;39.0
511145;325.0
511153;528.0
511170;1813.0
511188;89.0
511196;1070.0
511200;384.0
511218;21852.0
511226;152.0
511234;467.0
511251;523.0
511269;631.0
511277;183.0
511293;410.0
511315;1699.0
511323;649.0
511331;400.0
511340;385.0
511358;1630.0
511366;506.0
511374;240.0
511391;7773.0
511404;675.0
511421;1382.0
511439;507.0
511447;201.0
511463;241.0
511471;1886.0
511480;174.0
511498;2276.0
511501;51.0
511510;464.0
511528;264.0
511536;61.0
511544;206.0
511552;1564.0
511561;268.0
511579;177.0
511595;1116.0
511609;259.0
511617;79.0
511625;575.0
511641;993.0
511668;243.0
511676;150.0
511684;252.0
511692;609.0
511706;213.0
511714;174.0
511722;153.0
511731;487.0
511749;451.0
511757;88.0
511765;4492.0
511773;69.0
511781;164.0
511790;1281.0
511803;718.0
511811;264.0
511820;210.0
511838;616.0
511846;522.0
511854;435.0
511862;243.0
511871;884.0
511889;79.0
511897;396.0
511901;293.0
511919;1171.0
511927;714.0
511943;300.0
511978;434.0
511994;721.0
512001;354.0
512010;513.0
512036;44699.0
512044;141.0
512052;1039.0
512061;288.0
512079;840.0
512087;143.0
512095;187.0
512109;130.0
512117;121.0
512125;172.0
512133;1275.0
512141;73.0
512150;462.0
512168;396.0
512206;231.0
512214;835.0
512222;596.0
512257;126.0
512265;390.0
512273;1313.0
512290;152.0
512303;79.0
512311;106.0
512320;297.0
512338;73.0
512346;99.0
512354;1423.0
512371;1110.0
512389;921.0
512397;99.0
512419;133.0
512427;49.0
512435;753.0
512443;466.0
512451;59.0
512460;1163.0
512478;847.0
512486;201.0
512494;80.0
512508;579.0
512524;924.0
512541;316.0
512559;193.0
512567;167.0
512575;175.0
512583;547.0
512591;157.0
512605;599.0
512613;368.0
512621;770.0
512630;202.0
512648;3915.0
512656;429.0
512664;492.0
512672;223.0
512681;3572.0
512699;506.0
512702;765.0
512711;840.0
512729;5470.0
512737;147.0
512753;429.0
512761;1443.0
512788;196.0
512796;399.0
512818;139.0
512834;1025.0
512842;32882.0
512851;5133.0
512885;1267.0
512915;1030.0
512931;569.0
512940;1531.0
512958;810.0
512966;1201.0
513008;1317.0
513016;19352.0
513024;777.0
513083;508.0
513091;904.0
513121;710.0
513156;4632.0
513172;967.0
513245;210.0
513253;2263.0
513296;2094.0
513300;1040.0
513318;794.0
513326;3381.0
513334;773.0
513342;1684.0
513351;875.0
513377;449.0
513385;849.0
513407;381.0
513440;9369.0
513466;2015.0
513474;1370.0
513563;1229.0
513598;1886.0
513601;1657.0
513610;14775.0
513687;562.0
513725;680.0
513741;1880.0
513776;787.0
513784;219.0
513792;304.0
513806;374.0
513814;590.0
513822;158.0
513831;160.0
513849;309.0
513857;162.0
513865;444.0
513881;38876.0
513903;4286.0
513911;1524.0
513920;1068.0
513938;433.0
513946;1482.0
513954;1515.0
513962;1487.0
513971;148.0
513989;2134.0
513997;13631.0
514004;864.0
514012;543.0
514021;1178.0
514039;203.0
514063;1505.0
514071;3401.0
514080;891.0
514098;440.0
514101;430.0
514110;886.0
514128;1454.0
514136;3202.0
514144;1023.0
514179;580.0
514187;790.0
514209;1776.0
514217;251.0
514225;2662.0
514233;1637.0
514241;999.0
514250;1000.0
514268;3599.0
514284;1343.0
514292;1957.0
514306;255.0
514314;468.0
514322;1144.0
514331;1106.0
514349;463.0
514357;1054.0
514365;624.0
514373;1440.0
514381;333.0
514390;373.0
514403;187.0
514411;1038.0
514420;1698.0
514438;426.0
514454;1464.0
514462;18441.0
514489;52.0
514501;357.0
514519;681.0
514535;133.0
514543;584.0
514551;169.0
514578;277.0
514586;44.0
514594;206.0
514608;472.0
514616;123.0
514624;533.0
514632;166.0
514641;184.0
514659;165.0
514667;142.0
514675;391.0
514683;120.0
514691;382.0
514713;298.0
514721;676.0
514730;79.0
514748;501.0
514756;650.0
514764;321.0
514781;571.0
514799;309.0
514811;851.0
514829;5409.0
514837;994.0
514845;142.0
514853;94.0
514861;694.0
514870;161.0
514888;674.0
514896;46.0
514900;731.0
514918;717.0
514926;153.0
514934;101.0
514942;283.0
514951;557.0
514969;253.0
514977;121.0
514985;146.0
514993;123.0
515001;1799.0
515019;119.0
515027;470.0
515035;170.0
515043;2386.0
515051;174.0
515060;235.0
515078;699.0
515086;99.0
515094;21.0
515108;296.0
515116;59.0
515124;247.0
515132;311.0
515141;171.0
515159;185.0
515167;47.0
515175;150.0
515183;146.0
515205;220.0
515230;394.0
515248;128.0
515256;242.0
515264;1272.0
515272;104.0
515281;281.0
515299;185.0
515302;53.0
515311;67.0
515337;23.0
515345;17.0
515353;625.0
515361;96.0
515370;419.0
515388;41.0
515396;35.0
515400;274.0
515426;399.0
515442;1331.0
515451;414.0
515469;1074.0
515485;94.0
515493;292.0
515507;106.0
515515;83.0
515523;157.0
515531;144.0
515540;267.0
515566;271.0
515574;67.0
515582;193.0
515591;348.0
515604;363.0
515612;5683.0
515621;366.0
515639;642.0
515647;60.0
515655;281.0
515663;398.0
515671;234.0
515680;3149.0
515698;148.0
515701;487.0
515710;601.0
515728;199.0
515736;688.0
515744;885.0
515752;102.0
515761;55.0
515779;228.0
515795;180.0
515809;114.0
515817;88.0
515833;91.0
515841;129.0
515850;9379.0
515868;687.0
515876;301.0
515884;88.0
515892;1143.0
515906;896.0
515914;383.0
515922;305.0
515931;25.0
515949;318.0
515957;413.0
515965;856.0
515973;484.0
515981;153.0
515990;93.0
516007;88.0
516015;123.0
516023;175.0
516031;208.0
516040;674.0
516058;175.0
516066;86.0
516074;475.0
516082;306.0
516091;233.0
516104;236.0
516112;229.0
516121;444.0
516139;351.0
516147;264.0
516155;427.0
516163;127.0
516171;171.0
516198;241.0
516210;1306.0
516228;226.0
516236;1137.0
516244;334.0
516252;372.0
516261;244.0
516279;531.0
516287;80.0
516295;639.0
516309;72.0
516317;490.0
516333;275.0
516341;146.0
516368;164.0
516376;731.0
516384;421.0
516392;135.0
516406;493.0
516414;196.0
516422;78.0
516431;171.0
516449;59.0
516457;153.0
516465;486.0
516473;341.0
516490;368.0
516503;118.0
516511;157.0
516520;1533.0
516538;297.0
516546;574.0
516554;380.0
516562;101.0
516571;1029.0
516589;14858.0
516597;989.0
516601;144.0
516627;994.0
516643;8045.0
516651;378.0
516660;304.0
516678;116.0
516708;523.0
516716;160.0
516724;284.0
516732;186.0
516741;694.0
516759;1737.0
516767;2326.0
516791;453.0
516805;556.0
516813;474.0
516821;340.0
516830;980.0
516848;431.0
516856;272.0
516872;780.0
516881;451.0
516902;168.0
516937;349.0
516945;393.0
516953;143.0
516961;215.0
516970;4275.0
516988;203.0
516996;175.0
517011;316.0
517020;572.0
517038;1321.0
517046;162.0
517062;715.0
517071;139.0
517089;346.0
517097;5916.0
517119;438.0
517127;92.0
517135;561.0
517143;286.0
517160;78.0
517178;527.0
517186;573.0
517194;501.0
517216;245.0
517232;441.0
517241;351.0
517259;422.0
517267;901.0
517283;684.0
517291;1030.0
517305;891.0
517313;1004.0
517330;916.0
517348;367.0
517356;530.0
517364;998.0
517372;108.0
517381;4905.0
517399;714.0
517402;69450.0
517429;2739.0
517461;9483.0
517470;110.0
517488;2006.0
517496;817.0
517500;1665.0
517518;1152.0
517526;1348.0
517542;546.0
517551;1188.0
517577;701.0
517593;689.0
517623;968.0
517631;767.0
517640;500.0
517658;1505.0
517674;1506.0
517682;1335.0
517691;1740.0
517704;445.0
517712;1247.0
517721;836.0
517739;1299.0
517755;1406.0
517763;640.0
517771;713.0
517780;278.0
517798;782.0
517801;1012.0
517828;885.0
517861;1349.0
517879;728.0
517895;1133.0
517917;4960.0
517925;1051.0
517933;2404.0
517941;2752.0
517950;1589.0
517968;722.0
517976;553.0
517984;2215.0
517992;825.0
518000;1270.0
518018;3286.0
518034;3516.0
518042;3341.0
518051;1687.0
518069;3136.0
518077;296.0
518085;3118.0
518093;2447.0
518107;173.0
518115;172.0
518123;209.0
518131;717.0
518140;536.0
518158;34651.0
518166;445.0
518174;137.0
518191;299.0
518204;1117.0
518212;872.0
518221;106.0
518239;462.0
518247;192.0
518255;331.0
518263;11805.0
518271;560.0
518280;263.0
518298;1563.0
518301;105.0
518310;214.0
518336;170.0
518344;102.0
518352;92.0
518361;258.0
518379;804.0
518387;1217.0
518409;659.0
518417;1194.0
518425;678.0
518433;148.0
518441;145.0
518450;154.0
518468;6079.0
518476;211.0
518484;157.0
518492;405.0
518506;1335.0
518514;127.0
518522;609.0
518531;127.0
518549;1488.0
518557;6311.0
518565;80.0
518573;225.0
518581;27.0
518590;2955.0
518603;164.0
518611;544.0
518620;295.0
518646;160.0
518654;33.0
518662;2121.0
518671;251.0
518689;1903.0
518697;433.0
518701;243.0
518719;527.0
518727;759.0
518735;969.0
518743;84.0
518751;616.0
518760;1087.0
518794;434.0
518808;4177.0
518816;266.0
518824;855.0
518832;57.0
518841;156.0
518867;474.0
518875;334.0
518883;91.0
518891;367.0
518905;149.0
518913;1101.0
518921;1295.0
518930;291.0
518956;66.0
518964;295.0
518972;2289.0
518981;464.0
518999;63.0
519006;25773.0
519014;285.0
519022;281.0
519049;602.0
519057;236.0
519065;644.0
519073;94.0
519081;327.0
519090;85.0
519103;181.0
519111;348.0
519138;290.0
519154;203.0
519162;596.0
519171;423.0
519189;807.0
519197;3236.0
519201;370.0
519219;210.0
519227;964.0
519235;833.0
519243;431.0
519251;425.0
519260;413.0
519278;85.0
519286;323.0
519294;369.0
519308;69.0
519316;423.0
519324;905.0
519332;77.0
519341;715.0
519359;223.0
519367;385.0
519375;541.0
519383;89.0
519391;1032.0
519405;175.0
519413;60.0
519421;836.0
519430;274.0
519448;596.0
519456;867.0
519464;482.0
519472;439.0
519481;648.0
519499;60.0
519502;61.0
519511;39.0
519529;252.0
519537;428.0
519545;314.0
519553;469.0
519561;208.0
519570;1182.0
519588;724.0
519596;110.0
519600;109.0
519618;661.0
519626;217.0
519634;196.0
519642;229.0
519669;326.0
519677;147.0
519685;14.0
519693;147.0
519707;809.0
519715;575.0
519723;298.0
519731;189.0
519740;40.0
519758;259.0
519766;827.0
519774;443.0
519782;589.0
519791;515.0
519804;179.0
519812;275.0
519821;455.0
519839;463.0
519847;255.0
519855;126.0
519863;489.0
519871;332.0
519880;244.0
519901;164.0
519910;103.0
519928;336.0
519936;2190.0
519944;128.0
519952;101.0
519961;2310.0
519979;654.0
519987;395.0
519995;276.0
520004;26715.0
520012;187.0
520021;349.0
520039;2855.0
520055;1054.0
520063;499.0
520071;76.0
520080;32.0
520098;259.0
520101;298.0
520110;127.0
520128;288.0
520136;147.0
520152;140.0
520161;1633.0
520179;188.0
520187;408.0
520195;436.0
520209;235.0
520217;43.0
520225;439.0
520233;415.0
520241;343.0
520250;244.0
520268;489.0
520276;343.0
520284;57.0
520292;233.0
520314;242.0
520322;446.0
520331;1904.0
520349;446.0
520357;364.0
520365;391.0
520373;640.0
520381;63.0
520390;473.0
520403;490.0
520411;369.0
520438;233.0
520446;358.0
520454;682.0
520462;396.0
520471;4984.0
520489;72.0
520497;819.0
520501;453.0
520519;339.0
520527;72.0
520535;120.0
520543;277.0
520551;210.0
520560;529.0
520578;232.0
520586;20.0
520594;133.0
520616;138.0
520624;795.0
520632;20.0
520641;470.0
520659;467.0
520667;218.0
520675;43.0
520683;553.0
520691;421.0
520705;101.0
520713;131.0
520721;363.0
520730;76.0
520748;79.0
520764;112.0
520772;370.0
520781;112.0
520802;15769.0
520811;267.0
520829;1946.0
520845;119.0
520853;103.0
520861;84.0
520870;70.0
520888;137.0
520896;683.0
520900;263.0
520918;646.0
520926;1051.0
520934;686.0
520942;196.0
520951;38.0
520977;302.0
520985;255.0
520993;224.0
521001;144.0
521019;47.0
521027;168.0
521035;380.0
521043;456.0
521051;261.0
521060;146.0
521078;90.0
521086;425.0
521108;1063.0
521116;298.0
521141;371.0
521159;559.0
521167;340.0
521175;610.0
521183;1177.0
521191;467.0
521205;937.0
521213;460.0
521221;1066.0
521248;718.0
521256;75.0
521264;950.0
521272;709.0
521281;438.0
521299;4349.0
521302;1731.0
521311;344.0
521329;332.0
521337;1614.0
521345;2114.0
521353;504.0
521361;1261.0
521370;1490.0
521388;550.0
521396;154.0
521400;1214.0
521418;230.0
521426;269.0
521442;315.0
521469;429.0
521477;475.0
521485;503.0
521493;2331.0
521507;605.0
521523;2098.0
521540;93.0
521558;1019.0
521566;337.0
521574;841.0
521582;823.0
521591;990.0
521604;243.0
521612;895.0
521639;1243.0
521655;1400.0
521663;202.0
521671;3069.0
521680;1169.0
521698;7669.0
521701;62.0
521728;526.0
521736;1186.0
521744;235.0
521752;730.0
521761;300.0
521779;268.0
521787;594.0
521795;396.0
521809;179.0
521817;374.0
521825;507.0
521833;85.0
521841;157.0
521850;501.0
521868;311.0
521876;1282.0
521884;749.0
521892;2268.0
521906;298.0
521914;484.0
521922;297.0
521931;2066.0
521949;509.0
521957;1273.0
521965;1574.0
521973;1686.0
521981;883.0
522007;1179.0
522015;195.0
522023;407.0
522031;971.0
522040;743.0
522066;699.0
522074;570.0
522082;177.0
522091;256.0
522104;1212.0
522121;726.0
522139;3469.0
522147;2296.0
522155;246.0
522163;688.0
522171;418.0
522180;259.0
522198;791.0
522201;261.0
522210;405.0
522244;322.0
522252;344.0
522261;1107.0
522279;30548.0
522287;388.0
522295;594.0
522309;205.0
522317;162.0
522325;780.0
522333;138.0
522341;443.0
522350;186.0
522368;711.0
522376;1210.0
522384;297.0
522392;287.0
522406;563.0
522414;510.0
522422;237.0
522431;582.0
522449;410.0
522457;316.0
522465;188.0
522473;296.0
522481;640.0
522490;154.0
522503;440.0
522511;370.0
522520;183.0
522538;248.0
522546;228.0
522554;365.0
522562;719.0
522571;292.0
522589;379.0
522597;354.0
522601;142.0
522627;288.0
522635;288.0
522643;362.0
522651;530.0
522660;357.0
522678;232.0
522686;300.0
522694;984.0
522708;428.0
522716;761.0
522724;358.0
522732;651.0
522741;462.0
522759;921.0
522767;198.0
522783;653.0
522791;856.0
522805;1408.0
522813;332.0
522821;264.0
522830;201.0
522848;419.0
522856;259.0
522864;676.0
522872;2626.0
522881;156.0
522899;173.0
522902;790.0
522911;155.0
522929;289.0
522937;177.0
522945;536.0
522953;337.0
522961;1086.0
522970;240.0
522988;308.0
522996;813.0
523003;478.0
523011;91.0
523020;217.0
523038;252.0
523046;154.0
523054;535.0
